"uniqueID","chainstree","chainstree2","chainstree3","chainstree4","No tree","Oak","No data","Water","Hickory","Cherry","Elm","Walnut","Maple","Ash","Poplar","NA","Unknown tree","Ironwood","Basswood","No tree_dist","Oak_dist","No data_dist","Water_dist","Hickory_dist","Cherry_dist","Elm_dist","Walnut_dist","Maple_dist","Ash_dist","Poplar_dist","NA_dist","Unknown tree_dist","Ironwood_dist","Basswood_dist"
464,48,6,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,242,270,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,97,175,"28","100",0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,38,57,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,126,157,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"141.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,30,44,"83",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"52.3333333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,24,41,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"32.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,149,83,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,11,17,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,67,91,"91","60",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"77.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,36,44,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,20.5,23,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"21.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,116,291,"145",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,76,99,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"87.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,201,130,"169",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"166.666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,127,63,NA,NA,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,161,104,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"132.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,36,87,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"61.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,24,161,"32",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"72.3333333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,26,24,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,37,43,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,148,149,"63","30",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"97.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,64,125,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"94.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,22,122,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,36,106,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,21,97,"illegible","illegible",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,96,117,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"106.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,136,108,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,131,141,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,5,27,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,187,33,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,87,135,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,55,132,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"93.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,76,45,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"60.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,74,106,"101","27",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,21,37,"42",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"33.3333333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,56,70,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,19,23,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,192,124,"49","47",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,18,25,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,26,95,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"60.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,40,60,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,53,52,NA,NA,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,"53",NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,105,150,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"127.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,74,159,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"116.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,58,48,"108","33",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"61.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,210,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,24,29,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,40,19,NA,NA,0,0,0,0,1,0,0,0,1,0,0,NA,0,0,0,NA,NA,NA,NA,"19",NA,NA,NA,40,NA,NA,NA,NA,NA,NA
536,62,210,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,22,95,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"58.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,34,9,NA,NA,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,"21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,45,12,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"28.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,108,131,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"119.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,41,56,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"48.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,68,31,"106","186",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"97.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,49,35,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,49,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,58,76,"179","198",0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,"127.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,84,107,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"95.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,175,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,127,97,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,144,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,110,118,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,18,71,NA,NA,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,"71",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,81,58,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"69.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,36,134,"143",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"104.333333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,7,39,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,52,23,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"37.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,25,90,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"57.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,190,239,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"214.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,14,26,"78","76",0,0,0,0,0,0,1,0,0,1,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,52,NA,NA,45,NA,NA,NA,NA,NA
580,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,22,46,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,30,17,NA,NA,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,"30",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,314,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,270,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,44,41,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,53,142,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"97.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,62,106,"30",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,166,197,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"181.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,57,43,"50","131",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"70.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,75,66,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"70.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
615,68,53,"151",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"90.6666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,40,6,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
