"uniqueID","chainstree","chainstree2","chainstree3","chainstree4","No tree","Hickory","No data","Oak","Elm","Basswood","Ash","Unknown tree","Water","Maple","Poplar","Hackberry","Walnut","Sycamore","Cherry","Willow","NA","Ironwood","Birch","Other hardwood","Poplar/tulip poplar","No tree_dist","Hickory_dist","No data_dist","Oak_dist","Elm_dist","Basswood_dist","Ash_dist","Unknown tree_dist","Water_dist","Maple_dist","Poplar_dist","Hackberry_dist","Walnut_dist","Sycamore_dist","Cherry_dist","Willow_dist","NA_dist","Ironwood_dist","Birch_dist","Other hardwood_dist","Poplar/tulip poplar_dist"
3194,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3195,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3196,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3197,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3198,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3199,"71",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3200,"17","19",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3201,"10","25",NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"25",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3202,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3203,"6",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3204,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3205,"30","33",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"31.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3206,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3207,"28",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3208,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3209,"100","35",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"67.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3210,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3211,"42","42",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3212,"13","45",NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"45",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3213,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3214,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3215,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3216,"85","87",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3217,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3218,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3219,"15","22",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3220,"87","84",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"85.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3221,"47",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3222,"50","90",NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"90",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3223,"166",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3224,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3225,"107","163",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3226,"225",NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3227,"116",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3228,"109","58",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"83.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3229,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3230,"109","42",NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"42",NA,"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3231,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3232,"152",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3233,"65",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65",NA,NA,NA,NA,NA,NA
3234,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3235,"29",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3236,"145",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3237,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3238,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3239,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3240,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3241,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3242,"64",NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3243,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3244,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3245,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3246,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3247,"64","111",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"87.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3248,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3249,"60",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3250,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3251,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3252,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3253,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3254,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3255,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3256,"14",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3257,"62",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3258,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3259,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3260,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3261,"38","29",NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"29",NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3262,"85","3",NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"3",NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3263,"100","112",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3264,"175",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3265,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3266,"78",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3267,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3268,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3269,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3270,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3271,"102",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3272,"16",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3273,"56","94",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3274,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3275,"74","91",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"82.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3276,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3277,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3278,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3279,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3280,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3281,"21",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3282,"92","300",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3283,"34",NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3284,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3285,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3286,"36",NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3287,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3289,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3290,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3291,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3292,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3293,"32",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3294,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3295,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3296,"145","84",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"114.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3297,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3298,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3299,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3300,"83",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3301,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3302,"55",NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3303,"illegible","illegible",NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"illegible",NA,NA,"illegible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3304,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3305,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3306,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
